artist_name,artist_id,track_name,track_id
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Stan,3UmaczJpikHgJFyBTAJVoz
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx
Outkast,1G9G7WwrXka3Z1r7aIDjI7,Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM
Akon,0z4gvV4rjIZ9wHck67ucSV,Smack That,2kQuhkFX7uSVepCD3h29g5
Kesha,6LqNN22kT3074XbTVUrhzX,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Clocks,0BCPKOYdS2jbQ8iyB56Zns
Hoobastank,2MqhkhX4npxDZ62ObR5ELO,The Reason,77loZpT5Y5PRP1S451P9Yz
Flo Rida,0jnsk9HBra6NMjO2oANoPY,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,The Next Episode,4LwU4Vp6od3Sb08CsP99GC
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Disturbia,2VOomzT6VavJOGBeySqaMc
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Maneater,4wH4dJgrsxONID6KS2tDQM
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,Back To Black,3FAclTFfvUuQYnEsptbK8w
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,The Way I Are,2bLqfJjuC5syrsgDsZfGmn
50 Cent,3q7HBObVc0L8jNeTe5Gofh,Candy Shop,5D2mYZuzcgjpchVY1pmTPh
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ
Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,The Middle,6GG73Jik4jUlQCkKg9JuGO
Papa Roach,4RddZ3iHvSpGV4dvATac9X,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky
Taio Cruz,6MF9fzBmfXghAz953czmBC,Dynamite,2CEgGE6aESpnmtfiZwYlbV
Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,Chasing Cars,5hnyJvgoWiQUYZttV4wXy6
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Alright,3iVcZ5G6tvkXZkZKlMpIUs
The Fray,0zOcE3mg9nS6l3yxt1Y0bK,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Complicated,5xEM5hIgJ1jjgcEBfpkt2F
Nickelback,6deZN1bslXzeGvOLaLMOIF,How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Pon de Replay,4TsmezEQVSZNNPv5RJ65Ov
Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,0xmjwnQ3FNE6HuWCt2nHdZ
Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Say It Right,2aI21FnmY7TJVKeMaoQZ0t
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Gimme More,6ic8OlLUNEATToEFU3xmaH
Sean Paul,3Isy6kedDrgPYoTS1dazA9,Temperature,0k2GOhqsrxDTAbFFSdNJjT
Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,Take Me Out,20I8RduZC2PWMWTDCZuuAN
Maroon 5,04gDigrS5kc9YWfZHwBETP,She Will Be Loved - Radio Mix,4llK75pXNWZz6KAho2Gp16
Owl City,07QEuhtrNmmZ0zEcqE9SF6,Fireflies,3DamFFqW32WihKkTVlwTYQ
Empire of the Sun,67hb7towEyKvt5Z8Bx306c,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Welcome to the Black Parade,5wQnmLuC1W7ATsArWACrgW
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,The Pretender,7x8dCjCr0x6x2lXKujYD34
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ
Shaggy,5EvFsr3kj42KNv97ZEnqij,It Wasn't Me,3WkibOpDF7cQ5xntM1epyf
Estelle,5T0MSzX9RC5NA6gAI6irSn,American Boy,22UDw8rSfLbUsaAGTXQ4Z8
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Thnks fr th Mmrs,3Zwu2K0Qa5sT6teCCHPShP
Justin Timberlake,31TPClRtHm23RisEBtV3X7,SexyBack (feat. Timbaland),0O45fw2L5vsWpdsOdXwNAR
Nelly,2gBjLmx6zQnFGQJCAQpRgw,Dilemma,0ARK753YaiJbpLUk7z5yIM
Usher,23zg3TcAtWQy7J6upgbUnj,My Boo,68vgtRHr7iZHpzGpon6Jlo
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,All The Things She Said,4bJygwUKrRgq1stlNXcgMg
Green Day,7oPftvlwr6VrsViSDV7fJY,Wake Me up When September Ends,3ZffCQKLFLUvYM59XKLbVm
Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE
Beyoncé,6vWDO969PvNqNYHIOW5v0m,Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr
Jay Sean,4pADjHPWyrlAF0FA7joK2H,Down,6cmm1LMvZdB5zsCwX5BjqE
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Grenade,2tJulUYLDKOg9XrtVkMgcJ
MGMT,0SwO7SWeDHJijQ3XNS7xEE,Kids,1jJci4qxiYcOHhQR247rEU
Stromae,5j4HeCoUlzhfWtjAfM1acR,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,Run This Town,7LR85XLWw2yXqKBSI5brbG
Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,Kiss Me Thru The Phone,2q4rjDy9WhaN3o9MvDbO21
Ne-Yo,21E3waRsmPlU7jZsS13rcj,So Sick,6brl7bwOHmGFkNw3MBqssT
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Dani California,10Nmj3JCNoMeBQ87uw5j8k
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,Apologize - feat. One Republic,6ucR4KfvsBFWCMVFDvyKKl
Modjo,0AkpPlFLnr0VQwZQeMGht0,Lady - Hear Me Tonight,49X0LAl6faAusYq02PRAY6
Toploader,6xeFne1rkxMhKSW3ipvkdV,Dancing in the Moonlight,3Fzlg5r1IjhLk2qRw667od
The Killers,0C0XlULifJtAgn6ZNCW2eu,When You Were Young,70wYA8oYHoMzhRRkARoMhU
Green Day,7oPftvlwr6VrsViSDV7fJY,Boulevard of Broken Dreams,5GorCbAP4aL0EJ16frG2hd
blink-182,6FBDaR13swtiWwGhX1WQsP,I Miss You,1AdYZ6X00nXmO613Y7GJOl
P!nk,1KCSPY1glIKqW2TotWuXOR,Raise Your Glass,1gv4xPanImH17bKZ9rOveR
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Sk8er Boi,00Mb3DuaIH1kjrwOku9CGU
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,Use Somebody,5VGlqQANWDKJFl0MBG3sg2
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Take A Bow,3goSVuTt3fDYDP6kRnFwuL
Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx
MGMT,0SwO7SWeDHJijQ3XNS7xEE,Electric Feel,3FtYbEfBqAlGO46NUDQSAt
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7
Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,Say My Name,7H6ev70Weq6DdpZyyTmUXk
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,Drop It Like It's Hot,2NBQmPrOEEjA8VbeWOQGxO
Keane,53A0W3U0s8diEn9RhXQhVz,Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg
P!nk,1KCSPY1glIKqW2TotWuXOR,So What,0JiY190vktuhSGN6aqJdrt
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Forever,3NZJlJemX3mzjf56MqC5ML
Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,Cooler Than Me - Single Mix,2V4bv1fNWfTcyRJKmej6Sj
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Womanizer,4fixebDZAVToLbUCuEloa2
Muse,12Chz98pHFMPJEknJQMWvI,Uprising,4VqPOruhp5EdPBeR92t6lQ
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,Best of You,5FZxsHWIvUsmSK1IAvm2pp
3 Doors Down,2RTUTCvo6onsAnheUk3aL9,Here Without You,3NLrRZoMF0Lx6zTlYqeIo4
James Blunt,7KMqksf0UMdyA0UCf4R3ux,You're Beautiful,0vg4WnUWvze6pBOJDTq99k
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,Unwritten,3U5JVgI2x4rDyHGObzJfNf
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1
Katy Perry,6jJ0s89eD6GaHleKKya26X,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8
Rise Against,6Wr3hh341P84m3EI8qdn9O,Savior,1vcxF91pWs9uNwDROuiCPB
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Poker Face,5R8dQOPq8haW94K7mgERlO
Taylor Swift,06HL4z0CvFAxyc27GXpf02,We Are Never Ever Getting Back Together,0VwNdo84DaVYLIkbVO86ND
Nelly,2gBjLmx6zQnFGQJCAQpRgw,Ride Wit Me,3Gf5nttwcX9aaSQXRWidEZ
Ne-Yo,21E3waRsmPlU7jZsS13rcj,Miss Independent,34ceTg8ChN5HjrqiIYCn9Q
Sean Paul,3Isy6kedDrgPYoTS1dazA9,Get Busy,5qTvkDrSfvwDv6RBjjcfQr
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,Don't Know Why,1zNXF2svmdlNxfS5XeNUgr
Wheatus,4mYFgEjpQT4IKOrjOUKyXu,Teenage Dirtbag,25FTMokYEbEWHEdss5JLZS
Beyoncé,6vWDO969PvNqNYHIOW5v0m,Halo,4JehYebiI9JE8sR8MisGVb
Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,Young Folks,4dyx5SzxPPaD8xQIid5Wjj
Madonna,6tbjWDEIzxoDsBA1FuhfPW,Hung Up,3850dYVgOFIXJh5U4BFEWH
Taylor Swift,06HL4z0CvFAxyc27GXpf02,You Belong With Me,1GEBsLDvJGw7kviySRI6GX
T.I.,4OBJLual30L7gRl5UkeRcT,Live Your Life,3jlbL2OTD5YmIunYzgQTAN
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Girlfriend,45hOioMDJktr86iKDHC8gr
Taio Cruz,6MF9fzBmfXghAz953czmBC,Break Your Heart,7ElF5zxOwYP4qVSWVvse3W
Shakira,0EmeFodog0BfCgMzAIvKQp,La Tortura (feat. Alejandro Sanz),5BSclXJTa9B0iURhUjZo50
Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk,Bad Day,0mUyMawtxj1CJ76kn9gIZK
Amy Macdonald,1hJuGCUpefX24GFmss9bjH,This Is The Life,2T3jgoAMbBXiMMD8pSc6QL
Eve,4d3yvTptO48nOYTPBcPFZC,Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah
The Killers,0C0XlULifJtAgn6ZNCW2eu,Human,1sTsuZTdANkiFd7T34H3nb
Nelly,2gBjLmx6zQnFGQJCAQpRgw,Hot In Herre,04KTF78FFg8sOHC1BADqbY
Shakira,0EmeFodog0BfCgMzAIvKQp,"Whenever, Wherever",2lnzGkdtDj5mtlcOW2yRtG
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",6nLvaCZFR1wEzW3sIKpsnr
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,By the Way,1f2V8U1BiWaC9aJWmpOARe
Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE
Flo Rida,0jnsk9HBra6NMjO2oANoPY,Right Round,3GpbwCm3YxiWDvy29Uo3vP
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Marry You,22PMfvdz35fFKYnJyMn077
Green Day,7oPftvlwr6VrsViSDV7fJY,21 Guns,64yrDBpcdwEdNY9loyEGbX
Seether,6B5c4sch27tWHAGdarpPaW,Fake It,4eAwB5pnKFTmsgc3zWoYO0
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Circus,7jk7gqyEonmVVYahZN5zhW
The Calling,5aMmmNxw4vgpc5XC6hK0zp,Wherever You Will Go,5QpaGzWp0hwB5faV8dkbAz
Wizkid,3tVQdUvClmAT7URs9V3rsp,2 Sugar (feat. Ayra Starr),1DA2ADZs6O28y2rmdmpekw
Masego,3ycxRkcZ67ALN3GQJ57Vig,Say You Want Me,1xTYy3K3hiTcoZfoD7culn
NxWorries,6PEMFpe3PTOksdV4ZXUpbE,Where I Go (feat. H.E.R.),3MlQPB0wJuopo3NTZGlMpI
SZA,7tYKF4w9nC0nq9CsPZTHyP,Shirt,34ZAzO78a5DAVNrYIGWcPm
Babyface,3aVoqlJOYx31lH1gibGDt3,Liquor (with Ari Lennox),0Phy2m1BWmxCB56byt2qvh
SiR,3QTDHixorJelOLxoxcjqGx,Nothing Even Matters,1pJsmr01tzKnFfjeCvzcdc
Beyoncé,6vWDO969PvNqNYHIOW5v0m,CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS
Chlöe,1FtBEIWAwvw5ymBen5GICR,For the Night,6y39UI6gdUexBGprn6pQo6
Mariah the Scientist,7HO5fOXE4gh3lzZn64tX2E,Spread Thin,4MbzauKV2ydtZZjLsPcuTF
Mahalia,16rCzZOMQX7P8Kmn5YKexI,Bag Of You,3X7aFBB2ja4QT2XEuxKCIA
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,35ovElsgyAtQwYPYnZJECg
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,Queen Space (with Summer Walker),2dOUErBzFZJ8l7MbV6FcYW
SAULT,1uRxRKC7d9zwYGSRflTKDR,Fight for Love,1LPQheJpIsG8rlUkCmZx2D
Wizkid,3tVQdUvClmAT7URs9V3rsp,Money & Love,3nIj7jkWVKKmmKPdhgrddu
Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,ALL MINE,3XgGQ1wjo5khvq2UImjyNF
Jeremih,3KV3p5EY4AvKxOlhGHORLg,Changes,3noiPAHonb3coH4jSVM09i
dvsn,7e1ICztHM2Sc4JNLxeMXYl,Don't Take Your Love,35fBkyvLRrHKO4edE69LtA
Beyoncé,6vWDO969PvNqNYHIOW5v0m,PLASTIC OFF THE SOFA,6ufcuVInt0ocHrUimDjGlb
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Call Me Every Day (feat. Wizkid),0SSVi1ND8YAk5XpaHOePoo
Oxlade,3WTrdbZU99dgTtt3ZkyamT,KU LO SA - A COLORS SHOW,2WigMwGJysIh9fRnSJvpjn
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,The Words,5HMl6aG4uTWFo8TZvJ7pfn
Jessie Reyez,3KedxarmBCyFBevnqQHy3P,FOREVER (with 6LACK),2lVYLiHGIX6GajMqYXF1Un
Sonder,2ICR2m4hOBPhaYiZB3rnLW,Make Me Stay,3REQkt60mafExNVnJehMdL
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Under The Influence,5IgjP7X4th6nMNDh4akUHb
Summer Walker,57LYzLEk2LcFghVwuWbcuS,Karma,2Fyjjpg03fn7n5cj0Qm380
Alex Vaughn,24S5IyzXICyGscL4vYshdq,So Be It,4QzljsoizfscCExqa1CDWN
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,Boy Bye (feat. Lucky Daye),0U8tC6UzgYePgOJT6Chlw9
Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,DO 4 LOVE,3FImu2LpSuH6gDHBuFgIbS
Kenyon Dixon,5AzjednUL6MFJP0dBic3be,Getting Late,4bYTTDFnNbakdU9NX8uMKj
Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,Guess,51t119U9qFdDHorI8GpNPb
DESTIN CONRAD,4jwROPSUkTkohLCRiyjiZZ,DAYDREAM,2dsbZwFPMYhchakMgL72DD
Ambré,6gj3sMEZYP6IESIptoXnrP,I'm Baby (ft. Jvck James),2rZQC2Hwy4sClylYHg2MXI
Ashanti,5rkVyNGXEgeUqKkB5ccK83,Falling For You,1KgqMmNUqRdXqZhR4PXtg8
Ciara,2NdeV5rLm47xAvogXrYhJX,Better Thangs (with Summer Walker),5ToBvPG8kVJ70jXGvealFs
Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Outside,4VY32hdU4byJ6cpEBAXRul
Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,JACKIE BROWN,2IlT65thKQQw248mhk2PjQ
Pink Sweat$,1W7FNibLa0O0b572tB2w7t,Lay Up N’ Chill (feat. A Boogie Wit da Hoodie),6FxdAycUNPT8gHH5JhG2xI
Babyface,3aVoqlJOYx31lH1gibGDt3,Seamless (with Kehlani),2UqMwz0vqVDdkLHZrzSLOp
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,Leak It (feat. Chlöe),42j49u8GO8zuWiDCbZq2W4
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Skin Tight (Alternate) [feat. Steve Lacy],4c16iHPk6g5XQavzEfDpld
John Legend,5y2Xq6xcjJb2jVM54GHK3t,Splash (feat. Jhené Aiko & Ty Dolla $ign),5Ip2VxpYt1dCD7MKmjrw52
Beyoncé,6vWDO969PvNqNYHIOW5v0m,HEATED,1w7cgGZR86yWz1pA2puVJD
Diddy,59wfkuBoNyhDMQGCljbUbA,Gotta Move On (feat. Bryson Tiller),3K9IrLs25jHtvWjAAFAfav
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,Plot Twist,17hfTG2AmDsmt2KmBVhV6d
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Make You Mine,7r1MqPAD09w24mCUUbxiCI
Arin Ray,6TvjXbopXg71XRM9OZWqUc,Bad Idea (feat. Blxst),0igni3l2TL5YMWiTa2b1Qb
SiR,3QTDHixorJelOLxoxcjqGx,Life Is Good (feat. Scribz Riley),4bxr2sOVZSLjIN7tQx53ir
Chlöe,1FtBEIWAwvw5ymBen5GICR,Surprise,3xcapG4WdzvsER4g70MjKc
Summer Walker,57LYzLEk2LcFghVwuWbcuS,Unloyal (with Ari Lennox),081Shn2hU3YxvQmGaCPegr
Alex Isley,7E2ioKxoxI2J94tUkIx6As,Such A Thing,7dAtplicSnwRymddH1qmpC
Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,ROLLING STONE,0e0JshRej2NwT7jahEmv52
Drake,3TVXtAsR1Inumwj472S9r4,Rich Flex,1bDbXMyjaUIooNwFE9wn0N
Drake,3TVXtAsR1Inumwj472S9r4,Major Distribution,46s57QULU02Voy0Kup6UEb
Drake,3TVXtAsR1Inumwj472S9r4,Pussy & Millions (feat. Travis Scott),2KLwPaRDOB87XOYAT2fgxh
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Anti-Hero,0V3wPSX9ygBnCm8psDIegu
Drake,3TVXtAsR1Inumwj472S9r4,On BS,34tz0eDhGuFErIuW3q4mPX
Drake,3TVXtAsR1Inumwj472S9r4,Spin Bout U,2ZL7WZcjuYKi1KUDtp4kCC
Drake,3TVXtAsR1Inumwj472S9r4,Privileged Rappers,7l2nxyx7IkBX5orhkALg0V
Drake,3TVXtAsR1Inumwj472S9r4,Circo Loco,7GeTsDIc5ykNB6lORO6Cee
Drake,3TVXtAsR1Inumwj472S9r4,BackOutsideBoyz,0wshkEEcJUQU33RSRBb5dv
Drake,3TVXtAsR1Inumwj472S9r4,Broke Boys,45pUWUeEWGoSdH6UF162G8
Drake,3TVXtAsR1Inumwj472S9r4,Hours In Silence,0sSRLXxknVTQDStgU1NqpY
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4
Steve Lacy,57vWImR43h4CaDao012Ofp,Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Maroon,3eX0NZfLtGzoLUxPNvRfqm
Drake,3TVXtAsR1Inumwj472S9r4,Treacherous Twins,4Flfb4fGscN9kXPOduQLrv
Drake,3TVXtAsR1Inumwj472S9r4,Middle of the Ocean,410TZrK18uRjtsTunG14cl
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Karma,7KokYm8cMIXCsGVmUvKtqf
Sam Smith,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG
Taylor Swift,06HL4z0CvFAxyc27GXpf02,"You're On Your Own, Kid",4D7BCuvgdJlYvlX5WlN54t
Drake,3TVXtAsR1Inumwj472S9r4,Jumbotron Shit Poppin,2ZlABhxMMa43COmZ97kKsJ
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Bejeweled,3qoftcUZaUOncvIYjFSPdE
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Snow On The Beach (feat. Lana Del Rey),1wtOxkiel43cVs0Yux5Q4h
Drake,3TVXtAsR1Inumwj472S9r4,More M’s,29YW2xXlo6Pc6M0SBTCXYN
Joji,3MZsBdqDrRTJihTHQrO6Dq,Die For You,26hOm7dTtBi0TdpDGl141t
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Vigilante Shit,1xwAWUI6Dj0WGC3KiUPN0O
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Question...?,0heeNYlwOGuUSe7TgUD27B
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d
d4vd,5y8tKLUfMvliMe8IKamR32,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL
SZA,7tYKF4w9nC0nq9CsPZTHyP,Shirt,34ZAzO78a5DAVNrYIGWcPm
Drake,3TVXtAsR1Inumwj472S9r4,I Guess It’s Fuck Me,31bsuKDOzFGzBAoXxtnAJm
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Mastermind,7FmYn9e7KHMXcxqGSj9LjH
Drake,3TVXtAsR1Inumwj472S9r4,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe
Joji,3MZsBdqDrRTJihTHQrO6Dq,Glimpse of Us,4ewazQLXFTDC8XvCbhvtXs
21 Savage,1URnnhqYAYcrqrcwql10ft,3AM on Glenwood,1MTXYvJ9TSqg9x6WPCDx2n
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Labyrinth,0A1JLUlkZkp2EFrosoNQi0
JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,5odlY52u43F5BjByhxg7wg
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI
Harry Styles,6KImCVD70vtIoJWnq6nGn3,As It Was,4Dvkj6JhhA12EX05fT7y2e
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Sweet Nothing,0wavGRldH0AWyu2zvTz8zb
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Die For You,2LBqCSwhJGcFQeTHMVGwy3
Taylor Swift,06HL4z0CvFAxyc27GXpf02,"Would've, Could've, Should've",3pUa0ZxdSeaJXm0EIydD3F
Bad Bunny,4q3ewBCX7sLwd24euuV69X,Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ
Bad Bunny,4q3ewBCX7sLwd24euuV69X,Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6
Steve Lacy,57vWImR43h4CaDao012Ofp,Dark Red,3EaJDYHA0KnX88JvDhL9oa
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK
Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,You Proof,5uU1uuyaUIBOiiUSQG7Wl3
Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Great War,5BYl3SodS3rGmafWXRWmB7
Future,1RyvyyTE3xzB2ZywiAwp0i,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK
Zendaya,6sCbFbEjbYepqswM1vWjjs,Butterflies,1nV9EKNIAORTvadQ19jkik
J.Fla,2GbvMs4GBhcjd9d4N9sGUV,Shape of You,4M4h9xNOFpyDI3f2HZDXkg
Charli XCX,25uiPmTg16RbhZWAqwLBy5,Boys,5o4yGlG0PfeVUa6ClIyOxq
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Me Too,3KwwE4sgCzMaKWq6QBebmX
Tungevaag,49CE2ffZ6Z3zeYSDauSKck,Samsara (feat. Emila),04xLp87480JkyiHIiWgj8I
Cash Cash,1LOB7jTeEV14pHai6EXSzF,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,22S5BO6h7JIOjg2Uw88l8e
Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,Worth It (feat. Kid Ink),41Fflg7qHiVOD6dEPvsCzO
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Havana (feat. Young Thug),0ofbQMrRDsUaVKq2mGLEAb
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,Talking Body,4K2uH46kwmTFGjNlkeFuGI
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,You're Such A,3QTDzwSkRW04FVPo6COm0H
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,New Rules,2ekn2ttSfGqwhhate0LSR0
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,How Long,32DGGj6KlNuBr6WaqRxpxi
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,IDGAF,76cy1WJvNGJTj78UqeA5zr
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,Thunder / Young Dumb & Broke (with Khalid) - Medley,7ER7vcy7u2ajg5IV45WBFw
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ
DNCE,6T5tfhQCknKG4UnH90qGnz,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC
