artist_name,artist_id,track_name,track_id,lyric,sentiment,sentiment_score
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,"Love Me Like You Do - From ""Fifty Shades Of Grey""",6NkRjdInQuM5qRgeYUDCZe,"You're the light, you're the night
You're the colour of my blood
You're the cure, you're the pain
You're the only thing I wanna touch
Never knew that it could mean so much, so much

You're the fear, I don't care
'Cause I've never been so high
Follow me through the dark
Let me take you past our satellites
You can see the world you brought to life, to life

So love me like you do, la-la-love me like you do
Love me like you do, la-la-love me like you do
Touch me like you do, ta-ta-touch me like you do
What are you waiting for?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.03
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,I'm with You,1jlG3KJ3gdYmhfuySFfpO1,"I'm standing on the bridge
I'm waiting in the dark
I thought that you'd be here by now
There's nothing but the rain
No footsteps on the ground
I'm listening but there's no sound

Isn't anyone trying to find me?
Won't somebody come take me home?

It's a damn cold night
Tryin' to figure out this life
Won't you take me by the hand
Take me somewhere new?
I don't know who you are, but I
I'm with you
I'm with you, mm

I'm looking for a place
I'm searching for a face
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,65.86
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Summertime Sadness,2dBwB667LHQkLhdYlwLUZK,"Kiss me hard before you go
Summertime sadness
I just wanted you to know
That baby, you the best

I got my red dress on tonight
Dancin' in the dark, in the pale moonlight
Done my hair up real big, beauty queen style
High heels off, I'm feelin' alive

Oh, my God, I feel it in the air
Telephone wires above are sizzlin' like a snare
Honey, I'm on fire, I feel it everywhere
Nothin' scares me anymore
(One, two, three, four)

Kiss me hard before you go
Summertime sadness
I just wanted you to know
That baby, you the best

I got that summertime, summertime sadness
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,89.34
Rixton,0kkxsdcaWmWU2yWAqclDh4,Me And My Broken Heart,41Ypl7Pzkod2H0VlcZH5DS,"All I need is a little love in my life
All I need is a little love in the dark
A little but I'm hoping it might kick start
Me and my broken heart
I need a little loving tonight
Hold me so I'm not falling apart
A little but I'm hoping it might kick start
Me and my broken heart, yeah

Shotgun, aimed at my heart, you got one
Tear me apart and then some
How do we call this love? (Whoa-oh-oh-oh)
I tried, to run away but your eyes
Tell me to stay, oh why
Why do we call this love? (Whoa-oh-oh-oh)

It seems like we've been losing control
Somebody tell me I'm not alone when I say

All I need is a little love in my life
All I need is a little love in the dark
A little but I'm hoping it might kick start
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.66000000000001
Sia,5WUlDfRSoLAfcVSX1WnrxN,Elastic Heart,6kwAbEjseqBob48jCus7Sz,"And another one bites the dust
Oh, why can I not conquer love?
And I might've thought that we were one
Wanted to fight this war without weapons

And I wanted it, and I wanted it bad
But there were so many red flags
Now another one bites the dust
Yeah, let's be clear I'll trust no one

You did not break me

I'm still fighting for peace

I've got thick skin and an elastic heart
But your blade it might be too sharp
I'm like a rubber band until you pull too hard
I may snap and I move fast
But you won't see me fall apart

'Cause I've got an elastic heart
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,96.5
Christina Perri,7H55rcKCfwqkyDFH9wpKM6,A Thousand Years,6lanRgr6wXibZr8KgzXxBl,"Heart beats fast
Colors and promises
How to be brave?
How can I love when I'm afraid to fall?
But watching you stand alone
All of my doubt suddenly goes away somehow

One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more

Time stands still
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.56
Charli XCX,25uiPmTg16RbhZWAqwLBy5,Boom Clap,63bniwRWWFGoasyhX2eQHJ,"Boom, boom, boom, clap

You're picture-perfect blue
Sunbathing under the moon
Stars shining as your bones illuminate
First kiss just like a drug
Under your influence
You take me over, you're the magic in my veins
This must be love

Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now
Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.41
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Love The Way You Lie (Part II) - Pt. 2,6M6lsQB4OhqL41eld29PeC,"On the first page of our story
The future seemed so bright
Then this thing turned out so evil
I don't know why I'm still surprised

Even angels have their wicked schemes
And you take that to new extremes
But you'll always be my hero
Even though you've lost your mind

Just gonna stand there and watch me burn
Well, that's alright because I like the way it hurts
Just gonna stand there and hear me cry
Well, that's alright because I love the way you lie

I love the way you lie, oh
I love the way you lie

Now there's gravel in our voices
Glass is shattered from the fight
In this tug of war, you'll always win
Even when I'm right

'Cause you feed me fables from your hand
With violent words and empty threats
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,81.82000000000001
Taylor Swift,06HL4z0CvFAxyc27GXpf02,You're Not Sorry,7zen3j1316Tsk5iEZuDOft,"All this time I was wasting hoping you would come around
I've been giving out chances every time and all you do is let me down
And it's taken me this long, baby, but I've figured you out
And you're thinking we'll be fine again, but not this time around

You don't have to call anymore, I won't pick up the phone
This is the last straw, don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry, no-no-no-no

You're looking so innocent, I might believe you if I didn't know
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,93.63
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Complicated,3y5CBsjVJldSHS3NS7Ifbz,"Uh-huh, life's like this
Uh-huh, uh-huh, that's the way it is
'Cause life's like this
Uh-huh, uh-huh, that's the way it is

Chill out, what you yelling for?
Lay back, it's all been done before
And if you could only let it be
You would see

I like you the way you are
When we're driving in your car
And you're talking to me, one on one
But you've become

Somebody else 'round everyone else
You're watching your back like you can't relax
You're trying to be cool
You look like a fool to me
Tell me

Why do you have to go and make things so complicated?
I see the way you're acting like you're somebody else
Gets me frustrated
Life's like this, you

You fall, and you crawl, and you break
And you take what you get, and you turn it into
Honesty and promise me I'm never gonna find you fake it
No, no, no
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,80.75
Katy Perry,6jJ0s89eD6GaHleKKya26X,The One That Got Away,4uQY80TKE1u4ZQZQKHzVEi,"Summer after high school when we first met
We'd make out in your Mustang to Radiohead
And on my 18th birthday we got matching tattoos
Used to steal your parents' liquor and climb to the roof
Talk about our future like we had a clue
Never planned that one day I'd be losing you

In another life
I would be your girl
We'd keep all our promises
Be us against the world
In another life
I would make you stay
So I don't have to say you were
The one that got away
The one that got away

I was June and you were my Johnny Cash
Never one without the other, we made a pact
Sometimes when I miss you I put those records on (whoa)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,31.819999999999997
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Same Old Love,7jv4Mb21bdd9SDVOm9Fm9l,"Take away your things and go
You can't take back what you said, I know
I've heard it all before, at least a million times
I'm not one to forget, you know

I don't believe, I don't believe it
You left in peace, left me in pieces
Too hard to breathe, I'm on my knees
Right now, 'ow

I'm so sick of that same old love, that shit, it tears me up
I'm so sick of that same old love, my body's had enough
Oh, (that same old love)
Oh, (that same old love)
I'm so sick of that same old love, feels like I've blown apart
I'm so sick of that same old love, the kind that breaks your heart
Oh, (that same old love)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.34
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Cry Baby,052vSBPxqdmYRDlkSPiavc,"You seem to replace your brain with your heart
You take things so hard and then you fall apart
You try to explain, but before you can start
Those ""Cry baby"" tears come out of the dark

Someone's turning the handle to that faucet in your eyes
You pour it out where everyone can see
Your heart's too big for your body, it's why it won't fit inside
You pour it out where everyone can see

They call you cry baby, cry baby
But you don't fucking care
Cry baby, cry baby
So you laugh through your tears

Cry baby, cry baby
'Cause you don't fucking care
Tears fall to the ground
You'll just let them drown

You'll just let them drown
Cry baby, cry baby

You're all on your own and you lost all your friends
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,99.3
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Carousel,5nHTLEJ10zaqdnKqLriah4,"'Round and 'round like a horse on a carousel, we go
Will I catch up to love? I could never tell, I know
Chasing after you is like a fairytale, but I
Feel like I'm glued on tight to this carousel

Come, come one, come all
You must be this tall
To ride this ride at the carnival

Oh, come, take my hand
And run though playland
So high, too high at the carnival

And it's all fun and games
'Til somebody falls in love
But you've already bought a ticket
And there's no turning back now
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,96.86
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Soap,03f7xZmt2wHCIDJBFPK8G4,"Guess I better wash my mouth out with soap

Think I just remembered something
I think I left the faucet running
Now my words are filling up the tub
Darling, you're just soaking in it
But I know you'll get out the minute
You notice all your fingers pruning up

I'm tired of being careful, tip-toe
Trying to keep the water warm
Let me under your skin
Uh oh, there it goes
I said too much, it overflowed
Why do I always spill?

I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I never spoke
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,91.53
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Training Wheels,3EGW6TGGbdk6Ys1Y3HU3lj,"Riding down, riding down
My hand on your seat
The whole way 'round
I carry band-aids on me now
For when your soft hands hit the jagged ground
Wheels aren't even touching the ground
Scared to take them off, but they're so worn down
Promise I won't push you straight to the dirt
If you promise me, you'll take them off first

I love everything you do
When you call me fucking dumb for the stupid shit I do
Wanna ride my bike with you
Fully undressed, no training wheels left for you
And I'll pull them off for you

I love everything you do
When you call me fucking dumb for the stupid shit I do
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,97.46000000000001
G-Eazy,02kJSzxNuaWGqwubyUba0Z,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,"I'm too fucked up, I can't even tolerate myself
Sleep with one eye open, in case they try and move in stealth
And my mama's worried 'bout me, but I ain't scared to go to hell
Only God can judge me, it's just I, me and myself, yeah
It's just I, me and myself

I love my lil' brother, he remind me of myself
I be nasty on my Nas shit, ain't really hard to tell
You know that they be crawlin', if they buyin', I'm gon' sell, yeah
It's just I, me and myself

I love my lil' brother, he remind me of myself
I be nasty on my Nas shit, ain't really hard to tell
Uh, it's just I, me and myself

Long lines on AC Transit, I put that Illmatic CD on
Lookin' out the window, at the walls they put graffiti on
Passin' by the billboards I knew one day I would see me on
But until then, just keep keepin' on
Easier said than done, I was the one they kept on sleepin' on
They told me keep dreamin' on

Back then, I had Girbauds, a 3X tall tee, and a beanie on
Who knew that me, myself and I would make it here? That's crazy
A lot of shit has changed since the version I had Bebe on
Love my lil' brother, born a day apart and three years
Both Gemini twins, everything we been through, we share these tears
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,61.27
MARINA,6CwfuxIqcltXDGjfZsMd9A,Primadonna,5tFMuAw6X2R4NLx97g7n9q,"Primadonna girl, yeah
All I ever wanted was the world
I can't help that I need it all
The primadonna life, the rise and fall
You say that I'm kinda difficult
But it's always someone else's fault
Got you wrapped around my finger, babe
You can count on me to misbehave
Primadonna girl

Would you do anything for me?
Buy a big diamond ring for me?
Would you get down on your knees for me?
Pop that pretty question, right now baby
Beauty queen on a silver screen
Living life like I'm in a dream
I know I've got a big ego
I really don't know why it's such a big deal, though

(Ooh) And I'm sad to the core, core, core
(Yeah) Every day is a chore, chore, chore
(Wow) When you give, I want more, more, more
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.47
Becky G,4obzFoKoKRHIphyHzJ35G3,Shower,3DmW6y7wTEYHJZlLo1r6XJ,"I don't know, it's just something about ya
Got me feelin' like I can't be without ya
Anytime someone mention your name
I be feelin' as if I'm around ya
Ain't no words to describe you, baby
All I know is that you take me high
Can you tell that you drive me crazy?
'Cause I can't get you out my mind

Think of you when I'm goin' to bed
When I wake up, think of you again
You are my homie, lover and friend
Exactly why

You light me up inside
Like the 4th of July
Whenever you're around
I always seem to smile
And people ask me how
Well you're the reason why
I'm dancing in the mirror
And singing in the shower

La-da-dee, la-da-da, la-da-da
Singing in the shower
La-da-dee, la-da-da, la-da-da
Singing in the shower

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,93.36
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,Love Myself,0xCmwofyCiXdhoBsMSNj2w,"Hey!

Yeah
When I get chills at night, I feel it deep inside
Without you, yeah (hey!)
Know how to satisfy, keepin' that tempo right
Without you, yeah (hey!)

Pictures in my mind on replay
I'm gonna touch the pain away (hey!)
I know how to scream my own name
Scream my name

(I love me)
Gonna love myself, no, I don't need anybody else (hey)
Gonna love myself, no, I don't need anybody else (I love me)
Can't help myself, no, I don't need anybody else
Anytime, day or night

(I love me)
Gonna love myself, no, I don't need anybody else (hey)
Gonna love myself, no, I don't need anybody else (I love me)
Can't help myself, no, I don't need anybody else
Anytime that I like
(I love me)

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.79
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,"For all the times that you rained on my parade
And all the clubs you get in using my name
You think you broke my heart, oh, girl, for goodness' sake
You think I'm crying on my own, well, I ain't

And I didn't wanna write a song
'Cause I didn't want anyone thinkin' I still care, I don't, but
You still hit my phone up
And baby, I'll be movin' on
And I think you should be somethin' I don't wanna hold back
Maybe you should know that

My mama don't like you and she likes everyone
And I never like to admit that I was wrong
And I've been so caught up in my job
Didn't see what's going on, but now I know
I'm better sleeping on my own

'Cause if you like the way you look that much
Oh, baby, you should go and love yourself
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,88.64999999999999
Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,"I wish I found some better sounds no one's ever heard
I wish I had a better voice that sang some better words
I wish I found some chords in an order that is new
I wish I didn't have to rhyme every time I sang
I was told when I get older, all my fears would shrink
But now I'm insecure, and I care what people think

My name's Blurryface and I care what you think
My name's Blurryface and I care what you think

Wish we could turn back time
To the good old days
When our mama sang us to sleep
But now we're stressed out (oh)
Wish we could turn back time (oh)
To the good old days (oh)
When our mama sang us to sleep
But now we're stressed out

We're stressed out

Sometimes a certain smell will take me back to when I was young
How come I'm never able to identify where it's coming from?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.78999999999999
Zella Day,100sLnojEpcadRx4edEBA6,Hypnotic,2zsWRxMcUdGjj8TnWkVKw0,"(Ah, ah)

I wanna be on the front line, knotted up suit ties
Talkin' like a headstrong mama
Got a picture in your wallet, makin' me a habit
Wearin' your vintage t-shirt
Tie ribbons on your top hat, tellin' me I'm all that
Just like the girls from your hometown
Sweet blooded and I'm stranded, see if I can stand it
Drinkin' in the shallow water

Magnetic everything about you
You really got me now

You do it to me so well
Hypnotic, takin' over me
Make me feel like someone else
You got me talkin' in my sleep
I don't wanna come back down
I don't wanna touch the ground
Pacific Ocean dug so deep
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,91.92
Sia,5WUlDfRSoLAfcVSX1WnrxN,Cheap Thrills,27SdWb2rFzO6GWiYDBTD9j,"Come on, come on, turn the radio on
It's Friday night, and it won't be long
Gotta do my hair, put my make-up on
It's Friday night, and it won't be long

'Til I hit the dance floor, hit the dance floor
I got all I need
No, I ain't got cash, I ain't got cash
But I got you, baby

Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
But I don't need no money
As long as I can feel the beat
I don't need no money
As long as I keep dancing

Come on, come on, turn the radio on
It's Saturday, and it won't be long
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.69
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,"Crashin', hit a wall
Right now, I need a miracle
Hurry up now, I need a miracle

Stranded, reaching out
I call your name but you're not around
I say your name but you're not around

I need you, I need you, I need you right now
Yeah, I need you right now
So don't let me, don't let me, don't let me down
I think I'm losing my mind now

It's in my head, darlin' I hope
That you'll be here, when I need you the most
So, don't let me, don't let me, don't let me down
D-don't let me down

Don't let me down
Don't let me down, down, down
Don't let me down, don't let me down, down, down
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,81.51
Halsey,26VFTg2z8YR0cCuwLzESi2,Haunting,6onmpB4WJxFj2oPR9vHVK9,"Keep on haunting
Keep on haunting me
Keep on haunting
Keep on haunting me

I was as pure as a river
But now I think I'm possessed
You put a fever inside me
And I've been cold since you left

I've got a boyfriend now, and he's made of gold
And you've got your own mistakes in a bed at home
I'm hoping you could save me now, but you break and fold
You've got a fire inside, but your heart's so cold

'Cause I've done some things that I can't speak
(Ah, ah, ah, ah)
And I tried to wash away, but you just won't leave
(Ah, ah, ah, ah)
So won't you take a breath and dive in deep
(Ah, ah, ah, ah)
'Cause I came here, so you'd come for me
(Ah, ah, ah, ah)

I'm begging you to keep on
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,8.44
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Closer,7BKLCZ1jbUBVqRi2FVlTVw,"Hey, I was doing just fine before I met you
I drink too much and that's an issue, but I'm okay
Hey, you tell your friends it was nice to meet them
But I hope I never see them again

I know it breaks your heart
Moved to the city in a broke-down car, and
Four years, no calls
Now you're looking pretty in a hotel bar
And I-I-I can't stop
No, I-I-I can't stop

So, baby, pull me closer
In the backseat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of that mattress that you stole
From your roommate back in Boulder
We ain't ever getting older

We ain't ever getting older

We ain't ever getting older
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.07000000000001
Calvin Harris,7CajNmpbOovFoOoasH2HaY,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,"Baby, this is what you came for
Lightning strikes every time she moves
And everybody's watchin' her
But she's looking at you, ooh, ooh
You, ooh, ooh, you, ooh, ooh
You, ooh, ooh, you, ooh, ooh
You, ooh, ooh, ooh

Baby, this is what you came for
Lightning strikes every time she moves
And everybody's watchin' her
But she's looking at you, ooh, ooh
You, ooh, ooh, you, ooh, ooh
You, ooh, ooh, you, ooh, ooh
You, ooh, ooh, ooh
You, ooh, ooh
You, ooh, ooh, you, ooh, ooh
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,61.24000000000001
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Bad Blood,273dCMFseLcVsoSWx59IoE,"'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done
'Cause baby, now we got bad blood (hey!)

Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood (hey!)

Did you have to do this?
I was thinking that you could be trusted
Did you have to ruin
What was shining? Now it's all rusted
Did you have to hit me
Where I'm weak? Baby, I couldn't breathe
And rub it in so deep
Salt in the wound like you're laughing right at me

Oh, it's so sad to think about the good times
You and I

'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done
'Cause baby, now we got bad blood (hey!)

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,96.47
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Look What You Made Me Do,2VjtYe7gpfUi2OkGxR2O2z,"I don't like your little games
Don't like your tilted stage
The role you made me play of the fool
No, I don't like you

I don't like your perfect crime
How you laugh when you lie
You said the gun was mine
Isn't cool, no, I don't like you (oh!)

But I got smarter, I got harder in the nick of time
Honey, I rose up from the dead, I do it all the time
I got a list of names, and yours is in red, underlined
I check it once, then I check it twice, oh!

Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me...
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do

I (I) don't (don't) like your kingdom keys (keys)
They (they) once belonged to me (me)
You (you) asked me for a place to sleep
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,85.28
Taylor Swift,06HL4z0CvFAxyc27GXpf02,...Ready For It?,7zgqtptZvhf8GEmdsM2vp2,"Knew he was a killer first time that I saw him
Wonder how many girls he had loved and left haunted
But if he's a ghost, then I can be a phantom
Holdin' him for ransom

Some, some boys are tryin' too hard
He don't try at all, though
Younger than my exes but he act like such a man, so
I see nothing better, I keep him forever
Like a vendetta-ta

I-I-I see how this is gon' go
Touch me and you'll never be alone
I-Island breeze and lights down low
No one has to know

In the middle of the night, in my dreams
You should see the things we do, baby (mmm)
In the middle of the night, in my dreams
I know I'm gonna be with you
So I'll take my time
Are you ready for it?

Knew I was a robber first time that he saw me
Stealing hearts and running off and never saying sorry
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,23.44
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Wolves,7EmGUiUaOSGDnUUQUDrOXC,"In your eyes, there's a heavy blue
One to love and one to lose
Sweet divide, a heavy truth
Water or wine, don't make me choose

I wanna feel the way that we did that summer night (night)
Drunk on a feeling, alone with the stars in the sky

I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you (oh to get to you)

Ha-ah
Ha-ah
Ha-ah
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,42.15
Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,Who Says,3TcL0dyCMyr0kyTTc4NLgI,"I wouldn't wanna be anybody else
Hey

You made me insecure
Told me I wasn't good enough
But who are you to judge?
When you're a diamond in the rough
I'm sure you got some things
You'd like to change about yourself
But when it comes to me
I wouldn't wanna be anybody else

Na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na
I'm no beauty queen
I'm just beautiful me
Na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na
You've got every right
To a beautiful life
C'mon

Who says?
Who says you're not perfect?
Who says you're not worth it?
Who says you're the only one that's hurting?
Trust me
That's the price of beauty
Who says you're not pretty?
Who says you're not beautiful?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,86.55000000000001
Sia,5WUlDfRSoLAfcVSX1WnrxN,Big Girls Cry,7zE6pyXLjUCOy8PG0UL5SZ,"Tough girl, in the fast lane
No time for love, no time for hate
No drama, no time for games
Tough girl whose soul aches

I come home, on my own
Check my phone, nothing though
Act busy, order in
Pay TV, it's agony (oh, oh, oh)

I may cry, ruining my makeup
Wash away all the things you've taken
And I don't care if I don't look pretty
Big girls cry when their hearts are breaking
Big girls cry when their hearts are breaking
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,93.67999999999999
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Disturbia,2VOomzT6VavJOGBeySqaMc,"Bum bum be-dum, bum bum be-dum bum (what's wrong with me?)
Bum bum be-dum, bum bum be-dum bum (why do I feel like this?)
Bum bum be-dum, bum bum be-dum bum (I'm going crazy now)
Bum bum be-dum, bum bum be-dum bum

No more gas, in the red
Can't even get it started
Nothing heard, nothing said
Can't even speak about it
All my life on my head
Don't want to think about it
Feels like I'm going insane, yeah

It's a thief in the night to come and grab you (aha)
It can creep up inside you and consume you (aha)
A disease of the mind, it can control you (aha)
It's too close for comfort, oh

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise

Your mind is in disturbia
It's like the darkness is the light
Disturbia
Am I scaring you tonight? (your mind is in)
Disturbia
Ain't used to what you like
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,48.19
Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"Flightless Bird, American Mouth",6iWwfN1euztxZi1OK38HbU,"I was a quick, wet boy, diving too deep for coins
All of your streetlight eyes wide on my plastic toys
Then when the cops closed the fair
I cut my long baby hair
Stole me a dog-eared map and called for you everywhere

Have I found you, flightless bird?
Jealous, weeping
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,65.97
Emma Stone,68Uwx1d3EbjDJhYsLjqvIq,Someone In The Crowd,39ncDMVidHOeQgeC5anYZM,"You got the invitation
You got the right address
You need some medication?
The answer's always yes

A little chance encounter
Could be the one you've waited for
Just squeeze a bit more

Tonight we're on a mission
Tonight's the casting call
If this is the real audition
Oh, God, help us all

You make the right impression
Then ev'rybody knows your name
We're in the fast lane
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,84.45
Ryan Gosling,6kXm2YCtdUOpRYNKeKhfue,City Of Stars,5BMwpS4iYKR30kq9U9beaT,"City of Stars
Are you shining just for me?
City of Stars
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Neutral,0.0
Emma Stone,68Uwx1d3EbjDJhYsLjqvIq,Audition (The Fools Who Dream),6j0wBBAP3hMe4t1Ymj7GIe,"My aunt used to live in Paris
I remember, she used to come home and tell us these stories about being abroad
And I remember she told us that she jumped into the river once, barefoot

She smiled

Leapt, without looking
And tumbled into the Seine
The water was freezing
She spent a month sneezing
But said she would do it again

Here's to the ones who dream
Foolish as they may seem
Here's to the hearts that ache
Here's to the mess we make
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,29.599999999999998
Ryan Gosling,6kXm2YCtdUOpRYNKeKhfue,"City Of Stars - From ""La La Land"" Soundtrack",6XQHlsNu6so4PdglFkJQRJ,"City of Stars
Are you shining just for me?
City of Stars
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Neutral,0.0
Lykke Li,6oBm8HB0yfrIc9IHbxs6in,Possibility,39Odj4vLKRarATkCA31gaW,"There's a possibility
There's a possibility
All that I had was all I'm gon' get

There's a possibility
There's a possibility
All I gon' get is gon' be yours then
All I gon' get is gon' be yours still

So tell me when you hear my heart stop
You're the only one that knows
Tell me when you hear my silence
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,45.879999999999995
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Toxic,6I9VzXrHxO9rA9A5euc8Ak,"Baby, can't you see I'm calling?
A guy like you should wear a warning
It's dangerous, I'm falling

There's no escape, I can't wait
I need a hit, baby, give me it
You're dangerous, I'm loving it

Too high, can't come down
Losing my head, spinnin' 'round and 'round
Do you feel me now?

With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,64.92
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Circus,7jk7gqyEonmVVYahZN5zhW,"There's only two types of people in the world
The ones that entertain, and the ones that observe
Well, baby, I'm a put-on-a-show kind of girl
Don't like the back seat, gotta be first (oh-oh)
I'm like the ring leader, I call the shots (call the shots)
I'm like a firecracker, I make it hot

When I put on a show
I feel the adrenaline moving through my veins
Spotlight on me and I'm ready to break
I'm like a performer, the dance floor is my stage
Better be ready, hope that you feel the same

All eyes on me in the center of the ring just like a circus
When I crack that whip everybody gon' trip just like a circus
Don't stand there watching me, follow me, show me what you can do
Everybody let go, we can make a dance floor just like a circus
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.53
