artist_name,artist_id,track_name,track_id,lyric,sentiment,sentiment_score
John Legend,5y2Xq6xcjJb2jVM54GHK3t,Splash (feat. Jhené Aiko & Ty Dolla $ign),5Ip2VxpYt1dCD7MKmjrw52,"Oh, oh
Ohh
Splash
Listen

Sunday mornin', holy water
Runnin' over, let me know you
Really want it, slide up on it
Rain down on me, let the water

Purify me, wanna be baptized
Taste those thighs, make 'em touch the sky
Purify me, bring me back to life
Each and every time that I take a dive and I

Splash, splash
Yeah, I'm swimmin' in it right
I'm spendin' every night, yeah
Splash, splash
The deeper that we go
You feelin' every stroke, oh
Splash (splash), splash (splash)
Splash (speech), splash (ooh)
Splash (ooh), splash
I'm swimmin' in it right
I'm spendin' every night, yeah

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,73.46000000000001
Beyoncé,6vWDO969PvNqNYHIOW5v0m,HEATED,1w7cgGZR86yWz1pA2puVJD,"Got a lot of bands, got a lot of Hermès on me

Got a lot of bands, got a lot of Ivy on me
I gotta fan myself off, I gotta fan myself off
I gotta cool down (heated)
I gotta cool it down (heated), yeah, yeah

It's been a lot of years, you really think you're getting one past me?
I gotta fan myself off, I gotta fan myself off
I gotta cool it down (heated), oh
You got me (heated), heated, oh

Never met a girl with a mind like this, no, no
To give you space at a time like this, my love
Never met a girl so fine like this, no, no, no, no, no
With a waist that whine like this, my love

Only a real one could tame me
Only the radio could play me
Oh, now you wish I was complacent
Boy, you must have mixed up our faces
Oh, now you wanna have conversations?
See how you testing my patience
Yeah, yeah

Got a lot of bands, got a lot of Chanel on me
I gotta fan myself off, I gotta fan myself off
I gotta cool down (heated)
I gotta cool it down (heated)

Got a lot of style, got a lot of Tiffany on me
I gotta fan myself off, I gotta fan myself off
I gotta cool it down (heated)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.44
Diddy,59wfkuBoNyhDMQGCljbUbA,Gotta Move On (feat. Bryson Tiller),3K9IrLs25jHtvWjAAFAfav,"She don't want it, she don't want it
She don't want it
Get in your bag, stay in your bag (she don't want it)
Get in your bag, stay in your bag (yeah, yeah, yeah, yeah)

She don't want my love, I guess I gotta move on
Yeah, oh yeah (oh yeah), oh yeah (oh nah, woah)
Oh, but, if she don't want my love, I guess I gotta move on
Oh yeah, oh no (come on)
If she don't want my love, I'm guessin' I gotta move on, I guess
I guess, I guess, I came a little too strong, I guess
She don't want my love, I guess I got move on, I guess (gotta move on)
Yeah

I tried, I tried to give it all to you, baby
Brand-new Mercedes, a newborn baby, yeah
And I told you your love too lazy, damn
All you had to do was love me, baby, yeah
Man, it gets so frustrating, yeah
Why you wanna go and test me, baby? Yeah
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,74.64
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,Plot Twist,17hfTG2AmDsmt2KmBVhV6d,"Yeah, yeah, yeah

I can't believe you think you got away
With all the stupid games you like to play (uh)
'Cause I went through your phone the other day
The things I saw I won't even say
I went and got my pistol out the safe
Can't even lie, you made me contemplate
Oh-oh, 'cause I really wanna tell you what I know
Just to see the look that's on your face

You got a whole 'nother life, two kids and a wife
Even a different last name
Too good for you, your mama know it too
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,89.79
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Make You Mine,7r1MqPAD09w24mCUUbxiCI,"Ooh, you're as good as it gets for me
Slow it down, don't wanna miss a moment
Sit me down if you want, teach me, girl, I'm willing
I'll be yours if you want, whatever you want

Got high hopes just like you
Truth be told, we both got things to lose
Can't go ghost, not like usual
Because I'm ready for your love

What would it take here to make you mine, for real?
I got a taste and now can't keep off my mind
What would it take, for real, to make you mine?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.38
Arin Ray,6TvjXbopXg71XRM9OZWqUc,Bad Idea (feat. Blxst),0igni3l2TL5YMWiTa2b1Qb,"(Hitmaka)
(Right now sound)
(Sound)
Yeah (yeah)
Yeah, yeah, yeah
Oh, oh, mm (oh)

Star, baby, let me breathe (breathe)
Too much all at once, had to take a break (break)
Got me on them roads, tryna regulate ('late)
You know I'm the one, I don't play it safe (safe)

Don't want to drown in your water (whoa)
You had me talking to myself again (again)
Tell you the truth, never lie, girl, I'm caught up (caught)
Take me to heaven from the hell I've been in

You want the proof, girl, it happens every time (time)
Just when I thought I make no mistakes (mistakes)
Just when we cross that line (line)
Baby, it's written all on your face (face)

It's a bad idea to fuck with you when you love somebody else (else)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,89.91
SiR,3QTDHixorJelOLxoxcjqGx,Life Is Good (feat. Scribz Riley),4bxr2sOVZSLjIN7tQx53ir,"Life is good, ayy, car fast as fuck
Ain't got pulled over once while I was acting up
Hundred-twenty while I'm headed to Sonoma
I ain't turning down no fades
No, I don't need any soldiers, ayy, ayy

I might
Fly you down to Florida tonight
Miami where the water stays warm
Baby, we can do what we like
Baby, we can do what we want

Ha-ha, ha, ha, ha-ha
Ha-ah-ha-ah-ha-ah
Life is good, ayy, roll another blunt
Life is good, ayy, we do what we want (ayy, ayy)
Ayy, we do what we want (ayy, ayy)

Ha-ha, ha, ha, ha-ha
Ha-ah-ha-ah-ha-ah
Life is good, ayy, roll another blunt
Life is good, ayy, we do what we want (ayy, ayy)
Ayy, we do what we want (ayy, ayy)

Life is good, ayy, car fast as fuck
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.5
Chlöe,1FtBEIWAwvw5ymBen5GICR,Surprise,3xcapG4WdzvsER4g70MjKc,"If you be good to me, then I'ma be great to you
If you stay down for me, then I'll stay awake for you
Surprise! Slip my panties to the side

Give me your money, baby, I'll make it rain for you
Feel like you cheating the positions I play for you
Surprise! (-prise!) Tonight, you get my freaky side (side)

You like the way that I ride
Give you a piece of the pie
You say that you could just stay up and eat it all morning and into the night
You know I never get tired teasing you just how I like
Yeah, we both winning, I give you the business, but you're the one wearing the tie (ooh)

Work that like how you should
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,93.53
Summer Walker,57LYzLEk2LcFghVwuWbcuS,Unloyal (with Ari Lennox),081Shn2hU3YxvQmGaCPegr,"I ain't takin' your shit today, no
I ain't takin' your shit tomorrow, no
We can do it my way, so
I ain't stickin', no
No, I ain't stickin' 'round no more
'Cause you just wanna play with my heart, and (oh)
I seen you with the girl at the party (oh, no)

You think I'm just gon' stand on by
And watch you waste my time? (No)
Boy, I am way too fine, so I'm out (no)

I guess I'm unloyal, baby
I guess I'm untrue (yeah, yeah)
I guess I'm unloyal, baby (look)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.25
Alex Isley,7E2ioKxoxI2J94tUkIx6As,Such A Thing,7dAtplicSnwRymddH1qmpC,"Tip toed 'round my door
Was not looking for you
Busy finding who I am (I am)

Just one year ago
You couldn't have told me
That this was a part of my plan (my plan)

Love
Never imagined such a thing
Never imagined such a thing
So beautiful, wonderful
Never imagined such a thing
Never imagined such a thing

Now I understand
Was all in the timing
Busy counting down the days

And I could never see
Never would've guessed that
You'd show up for me this way
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,93.45
Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,ROLLING STONE,0e0JshRej2NwT7jahEmv52,"I'm a rolling stone
I'm too wild for you to own
In a whip that's meant to speed
If i hurt you would you leave?
I learned the game from some heavyweights
Catching buses, making change from another play

I still got demons from my younger days
I wish I could shake 'em but they follow me
I wish I could take it easy but these fans watch
Ask my mama, I been hustlin' since the sand box
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,80.74
