artist_name,artist_id,track_name,track_id,lyric,sentiment,sentiment_score
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Clocks,0BCPKOYdS2jbQ8iyB56Zns,"The lights go out and I can't be saved
Tides that I tried to swim against
Have brought me down upon my knees
Oh, I beg, I beg and plead, singing

Come out of things unsaid
Shoot an apple off my head, and a
Trouble that can't be named
A tiger's waiting to be tamed, singing

You are
You are

Confusion never stops
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,80.13
Hoobastank,2MqhkhX4npxDZ62ObR5ELO,The Reason,77loZpT5Y5PRP1S451P9Yz,"I'm not a perfect person
There's many things I wish I didn't do
But I continue learning
I never meant to do those things to you
And so, I have to say before I go
That I just want you to know

I've found a reason for me
To change who I used to be
A reason to start over new
And the reason is you

I'm sorry that I hurt you
It's something I must live with everyday
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,69.55
Flo Rida,0jnsk9HBra6NMjO2oANoPY,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,"Mm-mm-mm-mm
Let me talk to 'em
Let me talk to 'em
Let it rain, mm-mm-mm
Let me talk to 'em
C'mon

Shawty had them apple bottom jeans (jeans)
Boots with the fur (with the fur)
The whole club was lookin' at her
She hit the floor (she hit the floor)
Next thing you know
Shawty got low, low, low, low, low, low, low, low

Them baggy sweat pants and the Reeboks with the straps (with the straps)
She turned around and gave that big booty a slap (hey)
She hit the floor (she hit the floor)
Next thing you know
Shawty got low, low, low, low, low, low, low, low

Hey, I ain't never seen nothin' that'll make me go
This crazy all night, spending my dough
Had the million dollar vibe and a body to go
Them birthday cakes, they stole the show
So sexual
She was flexible, professional
Drinkin' X and O
Hold up wait a minute, do I see what I think I-, whoa

Did her thing, I seen shawty get low
Ain't the same when it's up that close
Make it rain, I'm makin' it snow
Work the pole, I got the bankroll
I'ma say that I prefer the no clothes
I'm into that, I love women exposed
She threw it back at me, I gave her more
Cash ain't a problem, I know where it go
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,97.19
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,"La-da-da-da-dah
It's the motherfuckin' D-O-double-G
Snoop Dogg!
La-da-da-da-dah
You know I'm mobbin' with the D.R.E

Yeah, yeah, yeah, yeah
You know who's back up in this, motherfucker!
What? What? What? What?
So blaze the weed up then (blaze it up, blaze it up)
Just blaze that shit up, nigga
Yeah, 'sup Snoop?

Top Dogg, bite 'em all, nigga burn the shit up
D-P-G-C, my nigga turn that shit up
C-P-T, L-B-C, yeah we hookin' back up
And when they bang this in the club, baby, you got to get up
Thug niggas, drug dealers, yeah they givin' it up
Lowlife, yo' life, boy we livin' it up
Takin' chances while we dancin' in the party fo' sho'
Slip my hoe a 44 when she got in the back door

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,68.52000000000001
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Disturbia,2VOomzT6VavJOGBeySqaMc,"Bum bum be-dum, bum bum be-dum bum (what's wrong with me?)
Bum bum be-dum, bum bum be-dum bum (why do I feel like this?)
Bum bum be-dum, bum bum be-dum bum (I'm going crazy now)
Bum bum be-dum, bum bum be-dum bum

No more gas, in the red
Can't even get it started
Nothing heard, nothing said
Can't even speak about it
All my life on my head
Don't want to think about it
Feels like I'm going insane, yeah

It's a thief in the night to come and grab you (aha)
It can creep up inside you and consume you (aha)
A disease of the mind, it can control you (aha)
It's too close for comfort, oh

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise

Your mind is in disturbia
It's like the darkness is the light
Disturbia
Am I scaring you tonight? (your mind is in)
Disturbia
Ain't used to what you like
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,48.19
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Maneater,4wH4dJgrsxONID6KS2tDQM,"Take it back

Everybody look at me me
I walk in the door you start screaming
Come on everybody, what you here for?
Move your body around like a nympho

Everybody get your neck to crack around
All you crazy people come on jump around
I wanna see you all on your knees knees
You either wanna be with me or be me
Come on now

Maneater, make you work hard, make you spend hard
Make you want all of her love
She's a maneater, make you buy cars, make you cut cards
Make you fall real hard in love

She's a maneater, make you work hard, make you spend hard
Make you want all of her love
She's a maneater, make you buy cars, make you cut cards
Wish you never ever met her at all

And when she walks she walks with passion
When she talks she talks like she can handle it
When she asks for something boy she means it
Even if you never ever see it
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,92.86999999999999
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,Back To Black,3FAclTFfvUuQYnEsptbK8w,"He left no time to regret
Kept his dick wet
With his same old safe bet
Me and my head high
And my tears dry
Get on without my guy

You went back to what you knew
So far removed
From all that we went through
And I tread a troubled track
My odds are stacked
I'll go back to black

We only said goodbye with words
I died a hundred times
You go back to her
And I go back to
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,91.69
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,The Way I Are,2bLqfJjuC5syrsgDsZfGmn,"(State of emergency)
Yeah, yeah (yeah)
Yeah, yeah (yeah)
Remember the time, baby
Yeah, yeah

I ain't got no money
I ain't got no car to take you on a date
I can't even buy you flowers
But together we can be the perfect soulmates
Talk to me, girl

Oh, baby, it's alright now, you ain't gotta flaunt for me
If we go Dutch, you can still touch, my love, it's free
We can work without the perks, just you and me
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.92
50 Cent,3q7HBObVc0L8jNeTe5Gofh,Candy Shop,5D2mYZuzcgjpchVY1pmTPh,"Yeah
Uh-huh
So seductive

I'll take you to the candy shop
I'll let you lick the lollipop
Go 'head, girl, don't you stop
Keep going 'til you hit the spot, whoa

I'll take you to the candy shop (yeah)
Boy, one taste of what I've got (uh-huh)
I'll have you spending all you got (come on)
Keep going 'til you hit the spot, whoa

You could have it your way, how do you want it?
You gon' back that thing up, or should I push up on it?
Temperature rising, okay, let's go to the next level
Dance floor jam-packed, hot as a tea kettle
I break it down for you now, baby it's simple
If you be a nympho, I'll be a nympho
In the hotel, or in the back of the rental
On the beach or in the park, it's whatever you into

Got the magic stick, I'm the love doctor
Have your friends teasing you about how sprung I got you
When you show me what you working, baby, no problem
Get on top, get your bounce around like a low rider
I'm a seasoned vet when it come to this shit
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,91.94
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,"Mmm, mmm, mmm, yeah

Some people live for the fortune
Some people live just for the fame
Some people live for the power, yeah
Some people live just to play the game

Some people think
That the physical things
Define what's within
And I've been there before
That life's a bore
So full of the superficial

Some people want it all
But I don't want nothing at all
If it ain't you, baby
If I ain't got you, baby

Some people want diamond rings
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,77.29
Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,The Middle,6GG73Jik4jUlQCkKg9JuGO,"Hey, don't write yourself off yet
It's only in your head, you feel left out
Or looked down on
Just try your best
Try everything you can
And don't you worry what they tell themselves
When you're away

It just takes some time
Little girl, you're in the middle of the ride
Everything, everything'll be just fine
Everything, everything'll be alright, alright

Hey, you know they're all the same
You know you're doing better on your own (on your own)
So don't buy in
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,92.32000000000001
Papa Roach,4RddZ3iHvSpGV4dvATac9X,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,"Cut my life into pieces
This is my last resort
Suffocation, no breathing
Don't give a fuck if I cut my arm bleeding
This is my last resort

Cut my life into pieces
I've reached my last resort
Suffocation, no breathing
Don't give a fuck if I cut my arm bleeding
Do you even care if I die bleeding?
Would it be wrong, would it be right
If I took my life tonight?
Chances are that I might
Mutilation out of sight
And I'm contemplating suicide

'Cause I'm losing my sight, losing my mind
Wish somebody would tell me I'm fine
Losing my sight, losing my mind
Wish somebody would tell me I'm fine
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,93.2
Taio Cruz,6MF9fzBmfXghAz953czmBC,Dynamite,2CEgGE6aESpnmtfiZwYlbV,"I came to dance, dance, dance, dance (yeah)
I hit the floor 'cause that's my plans, plans, plans, plans (yeah)
I'm wearing all my favorite brands, brands, brands, brands (yeah)
Give me some space for both my hands, hands, hands, hands
Yeah, yeah

'Cause it goes on, and on, and on
And it goes on, and on, and on, yeah

I throw my hands up in the air sometimes
Saying, ""Ayo, gotta let go""
I wanna celebrate and live my life
Saying, ""Ayo, baby, let's go""
'Cause we gon' rock this club, we gon' go all night
We gon' light it up like it's dynamite
'Cause I told you once, now I told you twice
We gon' light it up like it's dynamite

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.28999999999999
Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,Chasing Cars,5hnyJvgoWiQUYZttV4wXy6,"We'll do it all
Everything
On our own

We don't need
Anything
Or anyone

If I lay here
If I just lay here
Would you lie with me and just forget the world?

I don't quite know
How to say
How I feel

Those three words
Are said too much
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,22.63
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy,"Please don't stop the music (music, music, music, music)
Please don't stop the music (music, music, music, music)
Please don't stop the music (music, music, music, music)
Please don't stop the music (music, music, music, music)

It's gettin' late, I'm making my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah

Who knew that you'd be up in here lookin' like you do?
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't

Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now we're face to face

I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music

I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.00999999999999
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Alright,3iVcZ5G6tvkXZkZKlMpIUs,"Alls my life I has to fight, nigga
Alls my life I...
Hard times like, ""Yah!""
Bad trips like, ""Yah!""
Nazareth, I'm fucked up
Homie, you fucked up
But if God got us, then we gon' be alright

Nigga, we gon' be alright
Nigga, we gon' be alright
We gon' be alright
Do you hear me? Do you feel me? We gon' be alright
Nigga, we gon' be alright
Huh? We gon' be alright
Nigga, we gon' be alright
Do you hear me? Do you feel me? We gon' be alright

Uh, and when I wake up
I recognize you're looking at me for the pay cut
But homicide be looking at you from the face down
What MAC-11 even boom with the bass down?
Schemin', and let me tell you 'bout my life
Painkillers only put me in the twilight
Where pretty pussy and Benjamin is the highlight
Now tell my momma I love her, but this what I like, Lord knows

20 of 'em in my Chevy, tell 'em all to come and get me
Reaping everything I sow, so my karma comin' heavy
No preliminary hearings on my record
I'm a motherfucking gangster in silence for the record
Tell the world I know it's too late
Boys and girls, I think I gone cray
Drown inside my vices all day
Won't you please believe when I say

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.55
The Fray,0zOcE3mg9nS6l3yxt1Y0bK,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,"Step one, you say, ""We need to talk""
He walks, you say, ""Sit down, it's just a talk""
He smiles politely back at you
You stare politely right on through

Some sort of window to your right
As he goes left, and you stay right
Between the lines of fear and blame
You begin to wonder why you came

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

Let him know that you know best
'Cause after all, you do know best
Try to slip past his defense
Without granting innocence

Lay down a list of what is wrong
The things you've told him all along
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,11.64
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa,,Neutral,0.0
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Complicated,5xEM5hIgJ1jjgcEBfpkt2F,"Uh-huh, life's like this
Uh-huh, uh-huh, that's the way it is
'Cause life's like this
Uh-huh, uh-huh, that's the way it is

Chill out, what you yelling for?
Lay back, it's all been done before
And if you could only let it be
You would see

I like you the way you are
When we're driving in your car
And you're talking to me, one on one
But you've become

Somebody else 'round everyone else
You're watching your back like you can't relax
You're trying to be cool
You look like a fool to me
Tell me

Why do you have to go and make things so complicated?
I see the way you're acting like you're somebody else
Gets me frustrated
Life's like this, you

You fall, and you crawl, and you break
And you take what you get, and you turn it into
Honesty and promise me I'm never gonna find you fake it
No, no, no
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,80.75
Nickelback,6deZN1bslXzeGvOLaLMOIF,How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,"Never made it as a wise man
I couldn't cut it as a poor man stealing
Tired of living like a blind man
I'm sick of sight without a sense of feeling

And this is how you remind me

This is how you remind me
Of what I really am
This is how you remind me
Of what I really am

It's not like you to say ""Sorry""
I was waiting on a different story
This time, I'm mistaken
For handing you a heart worth breaking

And I've been wrong, I've been down
Been to the bottom of every bottle
These five words in my head
Scream, ""Are we having fun yet?""

Yeah, yeah, yeah, no, no
Yeah, yeah, yeah, no, no

It's not like you didn't know that
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,81.17
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Pon de Replay,4TsmezEQVSZNNPv5RJ65Ov,"Come, Mr. DJ, song pon de replay
Come, Mr. DJ, won't you turn the music up?
All the gyal pon the dancefloor wantin' some more, what?
Come, Mr. DJ, won't you turn the music up?
Come, Mr. DJ, song pon de replay
Come, Mr. DJ, won't you turn the music up?
All the gyal pon the dancefloor wantin' some more, what?
Come, Mr. DJ, won't you turn the music up?

It goes one by one, even two by two
Everybody on the floor, let me show you how we do
Let's go, dip it low, then you bring it up slow
Wind it up one time, wind it back once more

Come run, run, run, run
Everybody move, run
Lemme see you move and rock it 'til the groove done
Shake it 'til the moon becomes the sun (sun)
Everybody in the club, give me a run (run)
If you ready to move say it (yeah, yeah)
One time for your mind say it (yeah, yeah)
Well, I'm ready for ya
Come let me show ya
You want to groove, I'mma show you how to move
Come, come

Come, Mr. DJ, song pon de replay
Come, Mr. DJ, won't you turn the music up?
All the gyal pon the dancefloor wantin' some more, what?
Come, Mr. DJ, won't you turn the music up?
Come, Mr. DJ, song pon de replay
Come, Mr. DJ, won't you turn the music up?
All the gyal pon the dancefloor wantin' some more, what?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,90.74
Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,0xmjwnQ3FNE6HuWCt2nHdZ,"What's wrong with the world, mama?
People livin' like they ain't got no mamas
I think the whole world's addicted to the drama
Only attracted to things that'll bring you trauma

Overseas, yeah, we tryna stop terrorism
But we still got terrorists here livin'
In the USA, the big CIA
The Bloods and The Crips and the KKK

But if you only have love for your own race
Then you only leave space to discriminate
And to discriminate only generates hate
And when you hate, then you're bound to get irate, yeah

Madness is what you demonstrate
And that's exactly how anger works and operates
Man, you gotta have love just to set it straight
Take control of your mind and meditate
Let your soul gravitate to the love, y'all, y'all

People killin', people dyin'
Children hurt, hear them cryin'
Can you practice what you preach
Or would you turn the other cheek?

Father, Father, Father, help us
Send some guidance from above
'Cause people got me, got me questionin'
Where is the love (love)

Where is the love? (The love)
Where is the love? (The love)
Where is the love, the love, the love?

It just ain't the same, old ways have changed
New days are strange, is the world insane?
If love and peace are so strong
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.59
Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,"Hey there Delilah, what's it like in New York City?
I'm a thousand miles away, but girl, tonight you look so pretty, yes, you do
Times Square can't shine as bright as you, I swear it's true

Hey there Delilah, don't you worry about the distance
I'm right there if you get lonely
Give this song another listen, close your eyes
Listen to my voice, it's my disguise, I'm by your side

Oh, it's what you do to me
Oh, it's what you do to me
Oh, it's what you do to me
Oh, it's what you do to me, what you do to me

Hey there Delilah, I know times are getting hard
But just believe me, girl, someday I'll pay the bills with this guitar
We'll have it good
We'll have the life we knew we would, my word is good
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.8
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Say It Right,2aI21FnmY7TJVKeMaoQZ0t,"Hey
You don't mean nothin' at all to me
Hey, hey

In the day, in the night
Say it right, say it all
You either got it, or you don't
You either stand, or you fall
When your will is broken
When it slips from your hand
When there's no, time for joking
There's a hole in the plan

Oh, you don't mean nothing at all to me (Hey, hey)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,25.0
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Gimme More,6ic8OlLUNEATToEFU3xmaH,"It's Britney bitch

I see you
And I just wanna dance with you

Every time they turn the lights down
Just wanna go that extra mile for you
You got my display of affection
Feels like no one else in the room but you

We can get down like there's no one around
We keep on rockin' (we keep on rockin')
We keep on rockin' (we keep on rockin')
Cameras are flashin' while we're dirty dancin'
They keep watchin' (they keep watchin'), keep watchin'
Feels like the crowd is sayin'

Gimme, gimme more, gimme more, gimme, gimme more
Gimme, gimme more, gimme more, gimme, gimme more
Gimme, gimme more, gimme more, gimme, gimme more
Gimme, gimme more, gimme more, gimme, gimme more

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,5.16
Sean Paul,3Isy6kedDrgPYoTS1dazA9,Temperature,0k2GOhqsrxDTAbFFSdNJjT,"The gal dem Schillaci, Sean da Paul
So me give it to, so me give to, so me give it to, to all girls
Five million and forty naughty shorty
Baby girl, all my girls, all my girls, Sean da Paul say

Well woman the way the time cold, I wanna be keepin' you warm
I got the right temperature fi shelter you from the storm
Oh Lord, gyal, I got the right tactics to turn you on, and girl I
Wanna be the Papa, you can be the Mom, oh-oh!

Make I see the gal them bruk out pon the floor
From you don't want no worthless performer
From you don't want no man wey can't turn you on gyal
Make I see your hand them up on ya
Can't tan pon it long
Nah eat no yam, no steam fish, nor no green banana
But down in Jamaica we give it to you hot like a sauna

Well, woman the way the time cold, I wanna be keepin' you warm
I got the right temperature fi shelter you from the storm
Oh Lord, gyal, I got the right tactics to turn you on, and girl I
Wanna be the Papa, you can be the Mom, oh-oh!

Bumper exposed and gal you got your chest out
But you no wasters, cah gal you impress out
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,88.13
Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,Take Me Out,20I8RduZC2PWMWTDCZuuAN,"So if you're lonely
You know I'm here waiting for you
I'm just a cross-hair
I'm just a shot away from you

And if you leave here
You leave me broken, shattered I lie
I'm just a cross-hair
I'm just a shot, then we can die

Ah-ah-ah
I know I won't be leaving here
With you

I say, ""Don't you know?""
You say, ""You don't know""
I say
""Take me out""

I say, ""You don't show""
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,92.25999999999999
Maroon 5,04gDigrS5kc9YWfZHwBETP,She Will Be Loved - Radio Mix,4llK75pXNWZz6KAho2Gp16,"Beauty queen of only 18
She had some trouble with herself
He was always there to help her
She always belonged to someone else

I drove for miles and miles
And wound up at your door
I've had you so many times
But somehow, I want more

I don't mind spending everyday
Out on your corner in the pouring rain
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,43.1
Owl City,07QEuhtrNmmZ0zEcqE9SF6,Fireflies,3DamFFqW32WihKkTVlwTYQ,"You would not believe your eyes
If ten million fireflies
Lit up the world as I fell asleep

'Cause they fill the open air
And leave teardrops everywhere
You'd think me rude but I would just stand and stare

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems

'Cause I'd get a thousand hugs
From ten thousand lightning bugs
As they tried to teach me how to dance

A foxtrot above my head
A sock hop beneath my bed
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,70.5
Empire of the Sun,67hb7towEyKvt5Z8Bx306c,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,"Walking on a dream
How can I explain
Talking to myself?
Will I see again?

We are always running for the thrill of it thrill of it
Always pushing up the hill searching for the thrill of it
On and on and on, we are calling out and out again
Never looking down, I'm just in awe of what's in front of me

Is it real now?
Two people become one
I can feel it
Two people become one

Thought I'd never see
The love you found in me
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,68.8
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Welcome to the Black Parade,5wQnmLuC1W7ATsArWACrgW,"When I was a young boy
My father took me into the city
To see a marching band
He said, ""Son, when you grow up
Would you be the savior of the broken
The beaten and the damned?""
He said, ""Will you defeat them?
Your demons, and all the non-believers
The plans that they have made?""
""Because one day, I'll leave you a phantom
To lead you in the summer
To join the black parade""

When I was a young boy
My father took me into the city
To see a marching band

He said, ""Son, when you grow up
Would you be the savior of the broken
The beaten and the damned?""

Sometimes I get the feelin'
She's watchin' over me
And other times I feel like I should go
And through it all, the rise and fall
The bodies in the streets
And when you're gone, we want you all to know

We'll carry on, we'll carry on
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,94.47
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,"J.R, Sean Kingston

You're way too beautiful, girl
That's why it'll never work
You have me suicidal, suicidal
When you say it's over

Damn, all these beautiful girls
They only wanna do you dirt
They'll have you suicidal, suicidal
When they say it's over

See, it started at the park, used to chill after dark
Oh, when you took my heart, that's when we fell apart
'Cause we both thought that love last forever (last forever)
They say we're too young to get ourselves sprung
Oh, we didn't care, we made it very clear
And they also said that we couldn't last together (last together)

See, it's very defined, you're one of a kind
But you mash up my mind, you haffi get declined
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,27.72
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,The Pretender,7x8dCjCr0x6x2lXKujYD34,"Keep you in the dark
You know they all pretend
Keep you in the dark
And so it all began

Send in your skeletons
Sing as their bones go marching in again
They need you buried deep
The secrets that you keep are ever ready
Are you ready?

I'm finished making sense
Done pleading ignorance
That whole defense

Spinning infinity, boy
The wheel is spinning me
It's never-ending, never-ending
Same old story

What if I say I'm not like the others?
What if I say I'm not just another one of your plays?
You're the pretender
What if I say I will never surrender?

What if I say I'm not like the others?
What if I say I'm not just another one of your plays?
You're the pretender
What if I say that I'll never surrender?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,51.71
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,"Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah

I think I did it again
I made you believe we're more than just friends
Oh, baby, it might seem like a crush
But it doesn't mean that I'm serious

'Cause to lose all my senses
That is just so typically me
Ooh, baby, baby

Oops, I did it again
I played with your heart
Got lost in the game
Ooh, baby, baby
Oops, you think I'm in love
That I'm sent from above
I'm not that innocent

You see, my problem is this
I'm dreaming away, wishing that heroes, they truly exist
I cry watching the days
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.28
Shaggy,5EvFsr3kj42KNv97ZEnqij,It Wasn't Me,3WkibOpDF7cQ5xntM1epyf,"Yo man
Yo
Open up, man
Yo, what you want, man?
My girl just caught me
You made her catch you?
I don't know how I let this happen
With who?
The girl next door, you know?
Man...
I don't know what to do
Say it wasn't you
Alright

Honey came in and she caught me red-handed
Creeping with the girl next door
Picture this, we were both butt-naked
Banging on the bathroom floor
How could I forget that I had given her an extra key
All this time she was standing there
She never took her eyes off me

How ya fi give the woman access to your villa?
Trespasser and a witness all the hacklin' a yuh pillow
You better watch your back before she turn into a killer
Best review the situation that you caught up inna

To be a true player, you haffi know how fi play
If she say ""a night"", convince her, say, ""a day""
Never admit to a word when she say
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,79.22
Estelle,5T0MSzX9RC5NA6gAI6irSn,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,"Just another one champion sound
Yeah, Estelle, we 'bout to get down (get down)
Who the hottest in the world right now
Just touched down in London town

Bet they give me a pound
Tell them put the money in my hand right now
Tell the promoter we need more seats
We just sold out all the floor seats

Take me on a trip, I'd like to go someday
Take me to New York, I'd love to see L.A.
I really want to come kick it with you
You'll be my American boy

He said ""Hey, sister, it's really, really nice to meet you""
I just met this 5 foot 7 guy who's just my type
I like the way he's speaking, his confidence is peaking
Don't like his baggy jeans
But I'mma like what's underneath them

And no I ain't been to M.I.A
I heard that Cali never rains and New York's heart awaits
First let's see the west end, I'll show you to my brethren
I'm liking this American boy, American boy

Take me on a trip, I'd like to go someday
Take me to New York, I'd love to see L.A.
I really want to come kick it with you
You'll be my American boy, American boy

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.78
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Thnks fr th Mmrs,3Zwu2K0Qa5sT6teCCHPShP,"I'm gonna make you bend and break (it sent you to me without wings)
Say a prayer, but let the good times roll
In case God doesn't show
(Let the good times roll)
(Let the good times roll)

And I want these words to make things right
But it's the wrongs that make the words come to life
""Who does he think he is?""
If that's the worst you've got
Better put your fingers back to the keys

One night and one more time
Thanks for the memories
Even though they weren't so great
""He tastes like you only sweeter""
One night, yeah, and one more time
Thanks for the memories
Thanks for the memories
""See, he tastes like you only sweeter""
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.15
Justin Timberlake,31TPClRtHm23RisEBtV3X7,SexyBack (feat. Timbaland),0O45fw2L5vsWpdsOdXwNAR,"I'm bringing sexy back (yeah)
Them other boys don't know how to act (yeah)
I think you're special, what's behind your back? (Yeah)
So turn around and I'll pick up the slack (yeah)
Take 'em to the bridge (listen)

Dirty babe (ah-huh)
You see these shackles, baby I'm your slave (ah-huh)
I'll let you whip me if I misbehave (ah-huh)
It's just that no one makes me feel this way (ah-huh)
Take 'em to the chorus

Come here girl (go ahead, be gone with it)
Come to the back (go ahead, be gone with it)
V.I.P. (go ahead, be gone with it)
Drinks on me (go ahead, be gone with it)
Let me see what you're working with (go ahead, be gone with it)
Look at those hips (go ahead, be gone with it)
You make me smile (go ahead, be gone with it)
Go ahead child (go ahead, be gone with it)

And get your sexy on (go ahead, be gone with it)
Get your sexy on (go ahead, be gone with it)
Get your sexy on (go ahead, be gone with it)
Get your sexy on (go ahead, be gone with it)
Get your sexy on (go ahead, be gone with it)
Get your sexy on (go ahead, be gone with it)
Get your sexy on (go ahead, be gone with it)
Get your sexy on

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.78
